drug,city,name,address,price
FUROSEMIDE,Los Angeles,GRAND SPECIALTY PHARMACY  ,"1513 S Grand Ave Ste 100
Los Angeles, CA 90015",6.64
FUROSEMIDE,Los Angeles,AALPHA PHARMACY  ,"174 S Alvarado St
Los Angeles, CA 90057",6.64
FUROSEMIDE,Los Angeles,CCRX  ,"1919 W 7th St Ste M
Los Angeles, CA 90057",6.64
FUROSEMIDE,Los Angeles,NOUBARS EL ADOBE PHARMACY INC.  ,"2010 Wilshire Blvd Ste 2010F
Los Angeles, CA 90057",6.64
FUROSEMIDE,Los Angeles,CLINICA MSR OSCAR A ROMERO  ,"123 S Alvarado St
Los Angeles, CA 90057",6.64
FUROSEMIDE,Los Angeles,WEST VAL CARE PHARMACY  ,"2121 W 6th St
Los Angeles, CA 90057",6.64
FUROSEMIDE,Los Angeles,PICO UNION PHARMACY  ,"1273 S Union Ave
Los Angeles, CA 90015",6.64
FUROSEMIDE,Los Angeles,ALVARADO DRUGS  ,"819 S Alvarado St
Los Angeles, CA 90057",6.64
FUROSEMIDE,Los Angeles,RAMIREZ PHARMACY  ,"2403 E Cesar E Chavez Ave
Los Angeles, CA 90033",6.64
FUROSEMIDE,Miami,PUBLIX PHARMACY  ,"120 SW 13th St
Miami, FL 33130",3.19
FUROSEMIDE,Miami,WINN DIXIE  ,"1155 NW 11th St
Miami, FL 33136",4
FUROSEMIDE,Miami,CVS PHARMACY  ,"1201 Brickell Ave
Miami, FL 33131",4.99
FUROSEMIDE,Miami,NAVARRO DISCOUNT PHARMACY  ,"1243 SW 8th St
Miami, FL 33135",4.99
FUROSEMIDE,Miami,WALGREENS  ,"200 SW 13th St
Miami, FL 33130",5.52
FUROSEMIDE,Miami,"CHRONISCRIPT, A WALGREENS PHARMACY  ","1250 NW 7th St Ste 205
Miami, FL 33125",5.52
FUROSEMIDE,Miami,TAQUECHEL PHARMACY  ,"439 NW 12th Ave
Miami, FL 33128",6.5
FUROSEMIDE,Miami,PINO PHARMACY  ,"1350 SW 57th Ave Ste 105
West Miami, FL 33144",6.5
FUROSEMIDE,Miami,BENZER PHARMACY  ,"1250 NW 7th St Unit 101-102
Miami, FL 33125",6.52
FUROSEMIDE,Miami,AMERICAN UNITED PHARMACY CORP  ,"138 Beacom Blvd
Miami, FL 33135",6.64
FUROSEMIDE,Miami,LA GANGA DISCOUNT PHARMACY  ,"2975 NW 17th Ave
Miami, FL 33142",6.64
FUROSEMIDE,Miami,IPHARMACY DISCOUNT INC  ,"3027 NW 7th St
Miami, FL 33125",6.64
FUROSEMIDE,Miami,"EXPRESS RX PHARMACY, INC  ","3421 SW 8th St
Miami, FL 33135",6.64
FUROSEMIDE,Miami,SAN LAZARO PHARMACY AND DISCOUNT  ,"2295 NW 28th St
Miami, FL 33142",6.64
FUROSEMIDE,Miami,TOTAL RX PHARMACY AND DISCOUNT  ,"2341 NW 27th Ave
Miami, FL 33142",6.64
FUROSEMIDE,Miami,SUPER DRUGS PHARMACY  ,"5512 SW 8th St
Coral Gables, FL 33134",6.64
FUROSEMIDE,Miami,"STEVENS RX,LLC  ","1465 SW 8th St Ste 102
Miami, FL 33135",8.31
FUROSEMIDE,Miami,LUIS PHARMACY  ,"3442 SW 8th St
Miami, FL 33135",8.76
FUROSEMIDE,Minneapolis,WALMART PHARMACY  ,"1960 Twin Lakes Pkwy
Roseville, MN 55113",4
FUROSEMIDE,Minneapolis,CUB PHARMACY  ,"1104 Lagoon Ave
Minneapolis, MN 55408",4.89
FUROSEMIDE,Minneapolis,CVS PHARMACY  ,"949 Portland Ave
Minneapolis, MN 55404",4.99
FUROSEMIDE,Minneapolis,PARK NICOLLET PHARMACY ST LOUIS PARK  ,"3850 Park Nicollet Blvd
St Louis Park, MN 55416",5.36
FUROSEMIDE,Minneapolis,HCMC RICHFIELD CLINIC PHARMACY  ,"790 W 66th St
Richfield, MN 55423",5.36
FUROSEMIDE,Minneapolis,WALGREENS  ,"655 Nicollet Mall
Minneapolis, MN 55402",5.52
FUROSEMIDE,Minneapolis,"COMMUNITY, A WALGREENS PHARMACY  ","2100 Lyndale Ave S
Minneapolis, MN 55405",5.52
FUROSEMIDE,Minneapolis,WALGREENS  ,"4916 France Ave S
Edina, MN 55410",5.52
FUROSEMIDE,Minneapolis,LUNDS & BYERLYS PHARMACY  ,"55 University Ave SE
Minneapolis, MN 55414",6.64
FUROSEMIDE,Minneapolis,FAIRVIEW RIVERSIDE PHARMACY  ,"606 24th Ave S
Minneapolis, MN 55454",7.34
FUROSEMIDE,Minneapolis,UMMC FAIRVIEW RIVERSIDE CAMPUS PHARMACY  ,"2450 Riverside Ave
Minneapolis, MN 55454",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW PHARMACY CBCD  ,"2512 S 7th St Ste 105
Minneapolis, MN 55454",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW UNIVERSITY DISCHARGE PHARMACY  ,"500 Harvard St SE
Minneapolis, MN 55455",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW UNIVERSITY CLINIC PHARMACY  ,"909 Fulton St SE Fl 1
Minneapolis, MN 55455",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW PHARMACY SMILEYS CLINIC  ,"2020 E 28th St
Minneapolis, MN 55407",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW PHARMACY UNIVERSITY VILLAGE  ,"2545 University Ave SE
Minneapolis, MN 55414",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW HOME INFUSION RETAIL  ,"711B Kasota Ave SE
Minneapolis, MN 55414",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW SPECIALTY SERVICES PHARMACY  ,"711 Kasota Ave SE
Minneapolis, MN 55414",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW HIAWATHA PHARMACY  ,"3809 42nd Ave S
Minneapolis, MN 55406",7.34
FUROSEMIDE,Minneapolis,FAIRVIEW COLUMBIA HEIGHTS PHARMACY  ,"4000 Central Ave NE Ste 100
Columbia Heights, MN 55421",7.34
FUROSEMIDE,New York,CVS PHARMACY  ,"129 Fulton St
New York, NY 10038",4.99
FUROSEMIDE,New York,DUANE READE  ,"250 Broadway
New York, NY 10007",5.52
FUROSEMIDE,New York,WALGREENS  ,"20 Astor Pl
New York, NY 10003",5.52
FUROSEMIDE,New York,RITE AID PHARMACY  ,"120 Court St
Brooklyn, NY 11201",5.52
FUROSEMIDE,New York,SHOPRITE PHARMACY  ,"400 Marin Blvd
Jersey City, NJ 07302",6.1
FUROSEMIDE,New York,PANCARE PHARMACY INC  ,"22 Bowery
New York, NY 10013",6.64
FUROSEMIDE,New York,18 PHARMACY INC  ,"18 Elizabeth St
New York, NY 10013",6.64
FUROSEMIDE,New York,MANNINGS PHARMACY  ,"13-17 Elizabeth Street
New York, NY 10013",6.64
FUROSEMIDE,New York,"A.M. PHARMACY II, INC  ","219 Grand St
New York, NY 10013",6.64
FUROSEMIDE,New York,EAST VILLAGE PRESCRIPTION CENTER  ,"41 Avenue A
New York, NY 10009",6.64
FUROSEMIDE,New York,NICKS PHARMACY  ,"111 Gold St
Brooklyn, NY 11201",6.64
FUROSEMIDE,New York,I CARE PHARMACY  ,"200B Livingston St
Brooklyn, NY 11201",6.64
FUROSEMIDE,Orlando,PUBLIX PHARMACY  ,"400 E Central Blvd
Orlando, FL 32801",3.19
FUROSEMIDE,Orlando,PUBLIX CENTRAL FILL  ,"2424 Orlando Central Pkwy
Orlando, FL 32809",3.19
FUROSEMIDE,Orlando,WALMART PHARMACY  ,"NEC LANDSTAR AND ARBOR MEADOWS BLVD
Orlando, FL 32801",4
FUROSEMIDE,Orlando,WINN DIXIE  ,"1401 S Hiawassee Rd
Orlando, FL 32835",4
FUROSEMIDE,Orlando,CVS PHARMACY  ,"1201 E Colonial Dr
Orlando, FL 32803",4.99
FUROSEMIDE,Orlando,WALGREENS  ,"1200 Kuhl Ave
Orlando, FL 32806",5.52
FUROSEMIDE,Orlando,"COMMUNITY, A WALGREENS PHARMACY  ","2100 N Orange Ave Suites 101B
Orlando, FL 32804",5.52
FUROSEMIDE,Orlando,SOUTH ORANGE PHARMACY  ,"3520 S Orange Ave
Orlando, FL 32806",6.1
FUROSEMIDE,Orlando,BENZER PHARMACY  ,"717 W Lancaster Rd
Orlando, FL 32809",6.52
FUROSEMIDE,Orlando,CENTRAL FL PHARMACY  ,"1219 E Colonial Dr
Orlando, FL 32803",6.64
FUROSEMIDE,Orlando,APOLLO CARE PHARMACY  ,"4061 W Oak Ridge Rd
Orlando, FL 32809",7.75
FUROSEMIDE,Orlando,ADVENTHEALTH OUTPATIENT PHARMACY ORLANDO  ,"2501 N Orange Ave Ste 122
Orlando, FL 32804",8.31
FUROSEMIDE,Orlando,ADVENTHEALTH OUTPATIENT PHARMACY GINSBURG  ,"601 E Rollins St Fl 1
Orlando, FL 32803",8.31
FUROSEMIDE,Orlando,COSTCO PHARMACY  ,"4696 Gardens Park Blvd
Orlando, FL 32839",8.31
FUROSEMIDE,Orlando,ADVENTHEALTH OUTPATIENT PHARMACY EAST  ,"7975 Lake Underhill Rd Ste 125
Orlando, FL 32822",8.31
FUROSEMIDE,Philadelphia,WALMART PHARMACY  ,"1601 S Columbus Blvd
Philadelphia, PA 19148",4
FUROSEMIDE,Philadelphia,CVS PHARMACY  ,"1424 Chestnut St # 26
Philadelphia, PA 19102",4.99
FUROSEMIDE,Philadelphia,CARE PLUS CVS/PHARMACY  ,"34th St and Civic Center Blvd, Suite 1E40
Philadelphia, PA 19104",4.99
FUROSEMIDE,Philadelphia,LINSKY PHARMACY  ,"1701 S 2nd St
Philadelphia, PA 19148",5.36
FUROSEMIDE,Philadelphia,WALGREENS  ,"1349 Chestnut St
Philadelphia, PA 19107",5.52
FUROSEMIDE,Philadelphia,"COMMUNITY, A WALGREENS PHARMACY  ","1227 Locust St
Philadelphia, PA 19107",5.52
FUROSEMIDE,Philadelphia,HAHNEMANN APOTHECARY INC  ,"230 N Broad St
Philadelphia, PA 19102",6.64
FUROSEMIDE,Philadelphia,HEALTH ON SOUTH RX  ,"1740 South St Ste 501
Philadelphia, PA 19146",6.64
FUROSEMIDE,Philadelphia,POINT BREEZE PHARMACY  ,"1407-11 Point Breeze Aveste
Philadelphia, PA 19146",6.64
FUROSEMIDE,Philadelphia,TANG PHARMACY IV  ,"900 N Broad St
Philadelphia, PA 19130",6.64
FUROSEMIDE,Philadelphia,BREWERYTOWN RX PHARMACY  ,"2621 W Girard Ave
Philadelphia, PA 19130",6.64
FUROSEMIDE,Philadelphia,PHARMACY OF AMERICA V  ,"232 W Girard Ave
Philadelphia, PA 19123",6.64
FUROSEMIDE,Philadelphia,PHARMACY OF AMERICA IV  ,"1900 N 9th St
Philadelphia, PA 19122",6.64
FUROSEMIDE,Philadelphia,FARMACIA  ,"1530 W Moyamensing Ave
Philadelphia, PA 19145",6.64
FUROSEMIDE,Philadelphia,CARE PLUS PHARMACY INC  ,"110 W Susquehanna Ave
Philadelphia, PA 19122",6.64
FUROSEMIDE,Philadelphia,RITE AID PHARMACY  ,"1628 Chestnut St # 36
Philadelphia, PA 19103",8
FUROSEMIDE,Philadelphia,WASHINGTON SQUARE PHARMACY INC  ,"241 S 6th St
Philadelphia, PA 19106",8.06
FUROSEMIDE,Philadelphia,BROAD AND LEHIGH PHARMACY  ,"1300 W Lehigh Ave Ste 102
Philadelphia, PA 19132",8.31
FUROSEMIDE,Philadelphia,SAV-ON PHARMACY  ,"1400 E Passyunk Ave
Philadelphia, PA 19147",9.99
FUROSEMIDE,Philadelphia,ACME PHARMACY  ,"180 W Girard Ave
Philadelphia, PA 19123",9.99
FUROSEMIDE,Phoenix,FRYS FOOD AND DRUG  ,"3036 E Thomas Rd
Phoenix, AZ 85016",3.19
FUROSEMIDE,Phoenix,WALMART PHARMACY  ,"3721 E Thomas Rd
Phoenix, AZ 85018",4
FUROSEMIDE,Phoenix,CVS PHARMACY  ,"50 W Jefferson St Ste 140
Phoenix, AZ 85003",4.99
FUROSEMIDE,Phoenix,WALGREENS  ,"301 W Jefferson St
Phoenix, AZ 85003",5.52
FUROSEMIDE,Phoenix,"COMMUNITY, A WALGREENS PHARMACY  ","2302 N Central Ave Ste 7
Phoenix, AZ 85004",5.52
FUROSEMIDE,Phoenix,FOOD CITY UNITED DRUG  ,"3442 W Van Buren St
Phoenix, AZ 85009",6.64
FUROSEMIDE,Phoenix,BASHAS UNITED DRUG  ,"5555 N 7th St Ste 130
Phoenix, AZ 85014",6.64
FUROSEMIDE,Phoenix,COSTCO PHARMACY  ,"1646 W Montebello Ave
Phoenix, AZ 85015",8.31
FUROSEMIDE,Phoenix,SAFEWAY PHARMACY  ,"340 E McDowell Rd
Phoenix, AZ 85004",9.89
FUROSEMIDE,Phoenix,OSCO DRUG  ,"8035 N 19th Ave
Phoenix, AZ 85021",11.39
FUROSEMIDE,Pittsburgh,GIANT EAGLE PHARMACY  ,"318/320 Cedar Ave
Pittsburgh, PA 15212",4.89
FUROSEMIDE,Pittsburgh,CVS PHARMACY  ,"429 Smithfield St
Pittsburgh, PA 15222",4.99
FUROSEMIDE,Pittsburgh,LEBANON SHOPS PHARMACY  ,"300 Mount Lebanon Blvd
Pittsburgh, PA 15234",5.36
FUROSEMIDE,Pittsburgh,TOWNE DRUGS LLC  ,"227 Commercial Ave
Aspinwall, PA 15215",5.36
FUROSEMIDE,Pittsburgh,WALGREENS  ,"112 W Steuben St
Crafton, PA 15205",5.52
FUROSEMIDE,Pittsburgh,MED FAST PHARMACY  ,"917 Butler St
Pittsburgh, PA 15223",6.64
FUROSEMIDE,Pittsburgh,PRIMARY CARE PHARMACY SERVICES INC  ,"27 Heckel Rd Ste 110
Mc Kees Rocks, PA 15136",6.64
FUROSEMIDE,Pittsburgh,RITE AID PHARMACY  ,"623 Smithfield St
Pittsburgh, PA 15222",8
FUROSEMIDE,Pittsburgh,COSTCO PHARMACY  ,"501 W Waterfront Dr
West Homestead, PA 15120",8.31
FUROSEMIDE,Pittsburgh,MEDICAP PHARMACY  ,"225 Grant Ave
Millvale, PA 15209",8.91
FUROSEMIDE,Portland,FRED MEYER PHARMACY  ,"100 NW 20th Pl
Portland, OR 97209",3.89
FUROSEMIDE,Portland,QFC PHARMACY  ,"5544 E Burnside St
Portland, OR 97215",3.89
FUROSEMIDE,Portland,WALMART PHARMACY  ,"4200 SE 82nd Ave
Portland, OR 97266",4
FUROSEMIDE,Portland,CVS PHARMACY  ,"538 SW 4th Ave
Portland, OR 97204",4.99
FUROSEMIDE,Portland,APOTHECARY EMANUEL  ,"501 N Graham St
Portland, OR 97227",5.36
FUROSEMIDE,Portland,WALGREENS  ,"2103 W Burnside St
Portland, OR 97210",5.52
FUROSEMIDE,Portland,"COMMUNITY, A WALGREENS PHARMACY  ","1215 NW 23rd Ave
Portland, OR 97210",5.52
FUROSEMIDE,Portland,ALLIANCERX WALGREENS PRIME  ,"9775 SW Gemini Dr Ste 1
Beaverton, OR 97008",5.52
FUROSEMIDE,Portland,RITE AID PHARMACY  ,"622 SW Alder St
Portland, OR 97205",8
FUROSEMIDE,Portland,OHSU OUTPATIENT PHARMACY  ,"3181 SW Sam Jackson Park Rd
Portland, OR 97239",8.31
FUROSEMIDE,Portland,OHSU PHARMACY AT CHH BUILDING 2  ,"3303 SW BOND AVE
Portland, OR 97239",8.31
FUROSEMIDE,Portland,COSTCO PHARMACY  ,"7855 SW Dartmouth St
Tigard, OR 97223",8.31
FUROSEMIDE,Portland,SAFEWAY PHARMACY  ,"1030 SW Jefferson St
Portland, OR 97201",9.89
FUROSEMIDE,Portland,SAVON PHARMACY  ,"5415 SW Beaverton Hillsdale Hwy
Portland, OR 97221",11.39
FUROSEMIDE,Portland,SAV-ON PHARMACY  ,"5850 NE Prescott St
Portland, OR 97218",11.39
FUROSEMIDE,"Riverside, CA",RALPHS PHARMACY  ,"3350 La Sierra Ave
Riverside, CA 92503",2.92
FUROSEMIDE,"Riverside, CA",WALMART PHARMACY  ,"5200 Van Buren Blvd
Riverside, CA 92503",4
FUROSEMIDE,"Riverside, CA",CVS PHARMACY  ,"3361 Market St
Riverside, CA 92501",4.99
FUROSEMIDE,"Riverside, CA",WALGREENS  ,"1745 University Ave
Riverside, CA 92507",5.52
FUROSEMIDE,"Riverside, CA","COMMUNITY, A WALGREENS PHARMACY  ","7000 Indiana Ave Ste 112
Riverside, CA 92506",5.52
FUROSEMIDE,"Riverside, CA",NORTH RIALTO DRUG  ,"531 E Foothill Blvd
Rialto, CA 92376",6.1
FUROSEMIDE,"Riverside, CA",FOOTHILL PHARMACY  ,"720 E FOOTHILL BLVD
Rialto, CA 92376",6.5
FUROSEMIDE,"Riverside, CA",COMMUNITY CARE PHARMACY  ,"4440 Brockton Ave
Riverside, CA 92501",6.64
FUROSEMIDE,"Riverside, CA",COMMUNITY PROFESSIONAL PHARMACY  ,"4510 Brockton Ave Ste 107
Riverside, CA 92501",6.64
FUROSEMIDE,"Riverside, CA",GOLDEN HEALTH PHARMACY  ,"2392 University Ave
Riverside, CA 92507",6.64
FUROSEMIDE,"Riverside, CA",CENTRAL BEST PHARMACY INC  ,"4100 Central Ave Ste 100
Riverside, CA 92506",6.64
FUROSEMIDE,"Riverside, CA",SPENCERS RX  ,"6942 Brockton Ave
Riverside, CA 92506",6.64
FUROSEMIDE,"Riverside, CA",ABC PHARMACY  ,"777 W Blaine St
Riverside, CA 92507",6.64
FUROSEMIDE,"Riverside, CA",CARE PLUS PHARMACY  ,"4990 Arlington Ave Ste A
Riverside, CA 92504",6.64
FUROSEMIDE,"Riverside, CA",VAN BUREN PHARMACY  ,"5541 Van Buren Blvd
Riverside, CA 92503",6.64
FUROSEMIDE,"Riverside, CA",RIVERSIDE PHARMACY AND COMPOUNDING  ,"9448 Magnolia Ave Ste B
Riverside, CA 92503",6.64
FUROSEMIDE,"Riverside, CA",COLTON PHARMACY  ,"518 W Valley Blvd
Colton, CA 92324",6.64
FUROSEMIDE,"Riverside, CA",ST MINA PHARMACY AND HOME CARE  ,"16701 Valley Blvd Ste E
Fontana, CA 92335",6.64
FUROSEMIDE,"Riverside, CA",DAY STREET PHARMACY  ,"23900 Ironwood Ave Ste C
Moreno Valley, CA 92557",6.64
FUROSEMIDE,"Riverside, CA",MEDICAL PLAZA PHARMACY  ,"12818 Heacock St Ste C5
Moreno Valley, CA 92553",6.64
FUROSEMIDE,Sacramento,RALEYS PHARMACY  ,"1601 W Capitol Ave
West Sacramento, CA 95691",3.99
FUROSEMIDE,Sacramento,BEL AIR PHARMACY  ,"1540 W El Camino Ave
Sacramento, CA 95833",3.99
FUROSEMIDE,Sacramento,WALMART PHARMACY  ,"755 Riverpoint Ct
West Sacramento, CA 95605",4
FUROSEMIDE,Sacramento,CVS PHARMACY  ,"1701 K St
Sacramento, CA 95811",4.99
FUROSEMIDE,Sacramento,WALGREENS  ,"1401 Broadway
Sacramento, CA 95818",5.52
FUROSEMIDE,Sacramento,WALGREENS SPECIALTY PHARMACY  ,"1020 29th St Ste 140
Sacramento, CA 95816",5.52
FUROSEMIDE,Sacramento,SAVE MART PHARMACY  ,"2501 Fair Oaks Blvd
Sacramento, CA 95825",6.1
FUROSEMIDE,Sacramento,MEDCARE PHARMACY  ,"4241 Florin Rd Ste 50A
Sacramento, CA 95823",6.5
FUROSEMIDE,Sacramento,PAYLESS PHARMACY  ,"2303 Northgate Blvd
Sacramento, CA 95833",6.64
FUROSEMIDE,Sacramento,MED-AID PHARMACY  ,"3100 Stockton Blvd
Sacramento, CA 95820",6.64
FUROSEMIDE,Sacramento,WELL-CARE PHARMACY  ,"3645 Northgate Blvd Ste F
Sacramento, CA 95834",6.64
FUROSEMIDE,Sacramento,KIM PHARMACY  ,"5026 Fruitridge Rd Ste 3
Sacramento, CA 95820",6.64
FUROSEMIDE,Sacramento,ANDERSON BROS FLORIN SQUARE PHARMACY  ,"2374 Florin Rd
Sacramento, CA 95822",6.64
FUROSEMIDE,Sacramento,VANGS PHARMACY  ,"7260 E Southgate Dr Ste E
Sacramento, CA 95823",6.64
FUROSEMIDE,Sacramento,RITE AID PHARMACY  ,"831 K St
Sacramento, CA 95814",8
FUROSEMIDE,Sacramento,COSTCO PHARMACY  ,"1600 Expo Pkwy
Sacramento, CA 95815",8.31
FUROSEMIDE,Sacramento,SAFEWAY PHARMACY  ,"1814 19th St
Sacramento, CA 95811",9.89
FUROSEMIDE,San Antonio,WALMART PHARMACY  ,"918 Bandera Rd
San Antonio, TX 78228",4
FUROSEMIDE,San Antonio,HEB PHARMACY  ,"415 N New Braunfels Ave
San Antonio, TX 78202",4.89
FUROSEMIDE,San Antonio,CVS PHARMACY  ,"300 E Commerce St
San Antonio, TX 78205",4.99
FUROSEMIDE,San Antonio,WALGREENS  ,"300 E Houston St
San Antonio, TX 78205",5.52
FUROSEMIDE,San Antonio,"COMMUNITY, A WALGREENS PHARMACY  ","7333 Barlite Blvd Ste 150
San Antonio, TX 78224",5.52
FUROSEMIDE,San Antonio,GROCERY OUTLET PHARMACY  ,"1568 Austin Hwy
San Antonio, TX 78218",6.5
FUROSEMIDE,San Antonio,"RENUE RX, A BENZER PHARMACY  ","810 SE Military Dr
San Antonio, TX 78214",6.52
FUROSEMIDE,San Diego,RALPHS PHARMACY  ,"101 G St
San Diego, CA 92101",2.92
FUROSEMIDE,San Diego,WALMART PHARMACY  ,"2121 Imperial Ave
San Diego, CA 92102",4
FUROSEMIDE,San Diego,CVS PHARMACY  ,"510 C St
San Diego, CA 92101",4.99
FUROSEMIDE,San Diego,PHILLIP PHARMACY  ,"5507 El Cajon Blvd # E
San Diego, CA 92115",5.36
FUROSEMIDE,San Diego,WALGREENS  ,"301 University Ave
San Diego, CA 92103",5.52
FUROSEMIDE,San Diego,"COMMUNITY, A WALGREENS PHARMACY  ","640 University Ave
San Diego, CA 92103",5.52
FUROSEMIDE,San Diego,ALVARADO COMMUNITY PHARMACY  ,"6367 Alvarado Ct Ste 109
San Diego, CA 92120",6.1
FUROSEMIDE,San Diego,MKT SPECIALTY PHARMACY  ,"4153 University Ave Ste B
San Diego, CA 92105",6.64
FUROSEMIDE,San Diego,LINDA VISTA PHARMACY  ,"2361 Ulric St
San Diego, CA 92111",6.64
FUROSEMIDE,San Diego,DAWN PHARMACY  ,"4776 El Cajon Blvd Ste 105
San Diego, CA 92115",6.64
FUROSEMIDE,San Diego,SUITECARE PHARMACY  ,"2441 E Plaza Blvd
National City, CA 91950",6.64
FUROSEMIDE,San Diego,PLAZA PHARMACY  ,"2220 E Plaza Blvd Ste L
National City, CA 91950",6.64
FUROSEMIDE,San Diego,RITE AID PHARMACY  ,"1411 Kettner Blvd
San Diego, CA 92101",8
FUROSEMIDE,San Diego,COSTCO PHARMACY  ,"650 Gateway Center Dr
San Diego, CA 92102",8.31
FUROSEMIDE,San Diego,POINT LOMA CABRILLO DRUG  ,"955 Catalina Blvd Ste 102A
San Diego, CA 92106",8.31
FUROSEMIDE,San Diego,SHARP REES STEALY PHARMACY  ,"2929 Health Center Dr
San Diego, CA 92123",8.31
FUROSEMIDE,San Diego,VONS PHARMACY  ,"515 W Washington St
San Diego, CA 92103",9.89
FUROSEMIDE,San Diego,SAVON PHARMACY  ,"655 14th St
San Diego, CA 92101",11.39
FUROSEMIDE,San Francisco,CVS PHARMACY  ,"701 VAN NESS AVE
San Francisco, CA 94102",4.99
FUROSEMIDE,San Francisco,WALGREENS  ,"1496 Market St
San Francisco, CA 94102",5.52
FUROSEMIDE,San Francisco,"COMMUNITY, A WALGREENS PHARMACY  ","2262 Market St
San Francisco, CA 94114",5.52
FUROSEMIDE,San Francisco,LUCKY PHARMACY  ,"1750 Fulton St
San Francisco, CA 94117",6.1
FUROSEMIDE,San Francisco,SCRIPTSITE PHARMACY  ,"870 Market St Ste 1028
San Francisco, CA 94102",6.64
FUROSEMIDE,San Francisco,COSTCO PHARMACY  ,"450 10th St
San Francisco, CA 94103",8.31
FUROSEMIDE,San Francisco,SAFEWAY PHARMACY  ,"2020 Market St
San Francisco, CA 94114",9.89
FUROSEMIDE,Seattle,QFC PHARMACY  ,"417 Broadway E
Seattle, WA 98102",3.89
FUROSEMIDE,Seattle,QFC WEST SEATTLE  ,"4550 42nd Ave SW
Seattle, WA 98116",3.89
FUROSEMIDE,Seattle,FRED MEYER PHARMACY  ,"915 NW 45th St
Seattle, WA 98107",3.89
FUROSEMIDE,Seattle,CVS PHARMACY  ,"1401 2nd Ave
Seattle, WA 98101",4.99
FUROSEMIDE,Seattle,WALGREENS  ,"222 Pike St
Seattle, WA 98101",5.52
FUROSEMIDE,Seattle,"COMMUNITY, A WALGREENS PHARMACY  ","1409 11th Ave
Seattle, WA 98122",5.52
FUROSEMIDE,Seattle,KATTERMANS SAND POINT PHARMACY  ,"5400 Sand Point Way NE
Seattle, WA 98105",6.64
FUROSEMIDE,Seattle,BOB JOHNSONS PHARMACY  ,"1407 NW 85th St
Seattle, WA 98117",6.64
FUROSEMIDE,Seattle,RITE AID PHARMACY  ,"2603 3rd Ave
Seattle, WA 98121",8
FUROSEMIDE,Seattle,COSTCO PHARMACY  ,"4401 4th Ave S
Seattle, WA 98134",8.31
FUROSEMIDE,Seattle,PHARMACA INTEGRATIVE PHARMACY INC  ,"4130 E Madison St
Seattle, WA 98112",8.31
FUROSEMIDE,Seattle,PHARMACA INTERGRATIVE PHARMACY INC  ,"1815 N 45th St Ste 110
Seattle, WA 98103",8.31
FUROSEMIDE,Seattle,SAFEWAY PHARMACY  ,"1410 E John St
Seattle, WA 98112",9.89
FUROSEMIDE,St Louis,SCHNUCKS PHARMACY  ,"315 N 9th St
Saint Louis, MO 63101",4
FUROSEMIDE,St Louis,WALMART PHARMACY  ,"1511 Camp Jackson Rd
Cahokia, IL 62206",4
FUROSEMIDE,St Louis,CVS PHARMACY  ,"3925 Lindell Blvd
Saint Louis, MO 63108",4.99
FUROSEMIDE,St Louis,WALGREENS  ,"1530 Lafayette Ave
Saint Louis, MO 63104",5.52
FUROSEMIDE,St Louis,"COMMUNITY, A WALGREENS PHARMACY  ","115A N Euclid Ave
Saint Louis, MO 63108",5.52
FUROSEMIDE,St Louis,WALGREENS  ,"3822 S Kingshighway Blvd
Saint Louis, MO 63109",5.52
FUROSEMIDE,St Louis,BWELL PHARMACY  ,"5201 Chippewa St
Saint Louis, MO 63109",6.1
FUROSEMIDE,St Louis,THE MEDICINE SHOPPE  ,"4900 Delmar Blvd
Saint Louis, MO 63108",8.31
FUROSEMIDE,Tampa,PUBLIX PHARMACY  ,"3003 W Dr Martin Luther King Jr Blvd
Tampa, FL 33607",3.19
FUROSEMIDE,Tampa,WALMART PHARMACY  ,"1601 W Kennedy Blvd
Tampa, FL 33606",4
FUROSEMIDE,Tampa,WINN DIXIE  ,"805 E Dr Martin Luther King Jr Blvd
Tampa, FL 33603",4
FUROSEMIDE,Tampa,CVS PHARMACY  ,"611 S Howard Ave
Tampa, FL 33606",4.99
FUROSEMIDE,Tampa,WALGREENS  ,"315 W Platt St
Tampa, FL 33606",5.52
FUROSEMIDE,Tampa,CCM PHARMACY LLC  ,"6821 W Hillsborough Ave Ste 6
Tampa, FL 33634",6.1
FUROSEMIDE,Tampa,FUSION PHARMACEUTICALS  ,"4115 W Spruce St Ste 202
Tampa, FL 33607",6.5
FUROSEMIDE,Tampa,SAGE RX SPECIALTY PHARMACY  ,"3693 W Waters Ave # 1210
Tampa, FL 33614",6.5
FUROSEMIDE,Tampa,BENZER PHARMACY  ,"2812 W Dr Martin Luther King Jr Blvd
Tampa, FL 33607",6.52
FUROSEMIDE,Tampa,PHARMXPRESS PHARMACY  ,"507 E Dr Martin Luther King Jr Blvd
Tampa, FL 33603",6.64
